EDAD;GENERO;INGRESOS;EGRESOS;HABITO_PAGO;CREDITOS_VIGENTES;PUNTAJE_RIESGO;ESTADO
39;F; $ 1.792.000 ; $ 983.100 ;B;1;2.031;Negada
39;M; $ 2.464.000 ; $ 282.500 ;E;4;1.995;Negada
39;M; $ 1.680.000 ; $ 339.000 ;E;15;1.581;Desistida
39;F; $ 1.792.000 ; $ 565.000 ;B;2;2.376;Desistida
39;F; $ 3.920.000 ; $ 339.000 ;B;3;552;Negada
39;M; $ 2.325.707 ; $ 791.000 ;B;5;2.328;Anulada
39;M; $ 1.008.000 ; $ 395.500 ;B;1;3;Negada
39;M; $ 826.243 ; $ 226.000 ;B;4;2.238;Desistida
39;F; $ 1.456.000 ; $ 339.000 ;E;2;2.091;Negada
39;F; $ 1.344.000 ; $ 678.000 ;C;6;768;Negada
39;M; $ 2.325.707 ; $ 791.000 ;B;5;2.328;Aprobada
39;F; $ 826.560 ; $ 452.000 ;E;7;1.380;Desistida
39;F; $ 1.344.000 ; $ 678.000 ;B;3;1.290;Negada
39;F; $ 780.283 ; $ 452.000 ;E;3;2.154;Desistida
39;F; $ 1.075.200 ; $ 565.000 ;B;3;765;Negada
39;F; $ 3.192.000 ; $ 711.900 ;E;4;2.568;Desistida
39;F; $ 1.036.880 ; $ 452.000 ;E;3;2.289;Negada
39;F; $ 1.008.000 ; $ 395.500 ;B;2;2.136;Anulada
39;F; $ 1.568.000 ; $ 282.500 ;B;4;2.199;Desistida
39;M; $ 1.120.000 ; $ 452.000 ;B;3;450;Negada
39;M; $ 1.512.000 ; $ 339.000 ;C;2;1.560;Negada
39;M; $ 1.120.000 ; $ 339.000 ;B;1;1.587;Negada
39;F; $ 2.240.000 ; $ 395.500 ;E;5;1.149;Negada
39;M; $ 1.498.243 ; $ 621.500 ;C;2;1.560;Negada
39;F; $ 1.008.000 ; $ 395.500 ;B;2;2.136;Aprobada
39;F; $ 1.232.000 ; $ 226.000 ;K;4;897;Negada
39;F; $ 1.008.000 ; $ 361.600 ;B;1;2.055;Aprobada
39;M; $ 1.344.000 ; $ 678.000 ;B;2;1.941;Desistida
39;F; $ 2.576.000 ; $ 1.130.000 ;E;6;1.965;Desistida
39;F; $ 1.131.200 ; $ 339.000 ;B;3;2.064;Negada
39;F; $ 896.000 ; $ 226.000 ;E;9;2.079;Negada
39;F; $ 2.800.000 ; $ 1.130.000 ;B;6;777;Negada
39;F; $ 2.016.000 ; $ - ;B;0;2.025;Desistida
39;F; $ 896.000 ; $ - ;B;2;2.103;Desistida
39;F; $ 1.344.000 ; $ 678.000 ;E;2;984;Anulada
39;F; $ 1.344.000 ; $ 678.000 ;E;2;984;Negada
39;F; $ 6.720.000 ; $ 791.000 ;B;0;0;Desistida
39;M; $ 1.008.000 ; $ 226.000 ;E;2;2.169;Desistida
39;F; $ 1.568.000 ; $ 226.000 ;E;4;2.262;Negada
39;F; $ 1.737.120 ; $ 395.500 ;E;8;2.142;Negada
39;F; $ 1.142.400 ; $ 169.500 ;B;1;3;Negada
39;F; $ 2.016.000 ; $ 395.500 ;B;4;2.130;Desistida
39;M; $ 896.000 ; $ 452.000 ;B;0;0;Desistida
39;F; $ 3.920.000 ; $ 791.000 ;E;6;1.143;Negada
39;M; $ 2.464.000 ; $ 678.000 ;B;0;1.884;Negada
39;F; $ 2.987.040 ; $ 508.500 ;E;3;2.109;Desistida
39;F; $ 2.240.000 ; $ 565.000 ;B;6;2.073;Negada
39;M; $ 1.043.840 ; $ 565.000 ;B;1;3;Aprobada
39;F; $ 896.000 ; $ 339.000 ;B;1;21;Negada
39;F; $ 1.792.000 ; $ 226.000 ;B;3;1.062;Negada
39;F; $ 1.120.000 ; $ 847.500 ;E;2;1.656;Desistida
39;M; $ 1.400.000 ; $ 508.500 ;B;0;12;Negada
39;F; $ 1.859.090 ; $ 655.400 ;E;3;2.157;Aprobada
39;M; $ 976.640 ; $ - ;E;6;675;Negada
39;M; $ 1.680.000 ; $ 169.500 ;B;3;2.070;Desistida
39;F; $ 1.008.000 ; $ 452.000 ;B;1;3;Negada
39;M; $ 760.145 ; $ 113.000 ;B;3;2.163;Aprobada
39;M; $ 2.464.000 ; $ 339.000 ;B;4;3;Negada
39;M; $ 918.400 ; $ 334.480 ;C;4;2.013;Aprobada
39;F; $ 1.344.000 ; $ 565.000 ;B;5;1.857;Aprobada
39;M; $ 1.058.400 ; $ 542.400 ;E;7;2.172;Desistida
39;F; $ 1.344.000 ; $ 226.000 ;B;3;2.184;Negada
39;F; $ 1.904.000 ; $ 678.000 ;B;4;1.230;Negada
39;M; $ 896.000 ; $ 339.000 ;B;1;2.271;Desistida
39;F; $ 3.192.000 ; $ 711.900 ;E;4;2.568;Anulada
39;F; $ 1.470.795 ; $ 700.600 ;B;1;1.431;Aprobada
39;F; $ 3.192.000 ; $ 711.900 ;E;4;2.568;Anulada
39;F; $ 2.337.517 ; $ 779.700 ;B;3;2.352;Aprobada
39;F; $ 1.545.600 ; $ 339.000 ;E;3;2.115;Desistida
39;F; $ 826.243 ; $ 791.000 ;E;5;2.007;Desistida
39;F; $ 1.300.600 ; $ 508.500 ;B;2;1.752;Desistida
39;M; $ 845.600 ; $ 339.000 ;E;5;2.175;Desistida
39;M; $ 3.024.000 ; $ 1.130.000 ;E;9;1.032;Negada
39;F; $ 853.887 ; $ 508.500 ;B;4;1.833;Desistida
39;F; $ 3.360.000 ; $ 169.500 ;E;7;2.112;Negada
39;F; $ 1.680.000 ; $ 339.000 ;B;2;1.128;Negada
39;M; $ 1.288.000 ; $ 1.073.500 ;B;5;2.040;Negada
39;F; $ 2.240.000 ; $ 2.260.000 ;E;2;2.286;Desistida
39;F; $ 2.408.000 ; $ 1.050.900 ;E;5;2.073;Aprobada
39;F; $ 3.360.000 ; $ 113.000 ;E;3;2.304;Negada
39;F; $ 1.680.000 ; $ 678.000 ;B;0;3;Desistida
39;F; $ 1.067.360 ; $ 791.000 ;B;0;0;Desistida
39;F; $ 1.319.360 ; $ 113.000 ;B;2;834;Negada
39;F; $ 9.190.720 ; $ 339.000 ;K;4;1.719;Negada
39;M; $ 2.241.317 ; $ 1.073.500 ;B;2;2.289;Aprobada
39;M; $ 1.680.000 ; $ 565.000 ;E;5;1.998;Negada
39;F; $ 1.344.000 ; $ 169.500 ;E;3;2.286;Desistida
39;F; $ 910.560 ; $ 757.100 ;B;3;945;Desistida
39;F; $ 1.680.000 ; $ 565.000 ;B;2;3;Negada
39;F; $ 2.037.758 ; $ 1.130.000 ;B;5;1.053;Desistida
39;M; $ 2.116.800 ; $ 960.500 ;B;1;3;Negada
39;F; $ 809.216 ; $ 418.100 ;B;1;2.040;Aprobada
39;M; $ 2.241.317 ; $ 1.073.500 ;B;2;2.289;Anulada
39;F; $ 1.064.000 ; $ 339.000 ;E;4;1.221;Negada
39;F; $ 1.792.000 ; $ 565.000 ;B;0;12;Negada
39;F; $ 1.194.872 ; $ 542.400 ;B;1;2.202;Aprobada
39;M; $ 4.032.000 ; $ 1.695.000 ;E;4;2.343;Desistida
39;F; $ 1.344.000 ; $ 339.000 ;B;2;2.346;Aprobada
39;F; $ 2.576.000 ; $ 531.100 ;E;6;1.863;Negada
39;F; $ 1.700.160 ; $ 734.500 ;E;5;2.286;Desistida
39;F; $ 2.016.000 ; $ 565.000 ;K;5;714;Negada
39;M; $ 1.344.000 ; $ 452.000 ;E;2;2.370;Negada
39;F; $ 1.064.000 ; $ 339.000 ;C;2;3;Negada
39;F; $ 1.512.000 ; $ - ;B;4;1.212;Desistida
39;M; $ 3.503.360 ; $ 904.000 ;E;10;2.010;Desistida
39;M; $ 1.170.400 ; $ 339.000 ;C;3;1.320;Negada
39;F; $ 1.680.000 ; $ 339.000 ;B;2;3;Negada
39;F; $ 1.568.000 ; $ 565.000 ;C;7;783;Negada
39;F; $ 1.319.360 ; $ 678.000 ;B;2;834;Negada
39;F; $ 1.120.000 ; $ - ;E;5;1.149;Negada
39;F; $ 1.194.872 ; $ 542.400 ;B;1;2.202;Anulada
39;M; $ 1.514.056 ; $ 395.500 ;E;5;2.130;Desistida
39;M; $ 2.240.000 ; $ 553.700 ;B;3;543;Negada
39;M; $ 896.000 ; $ 508.500 ;B;3;450;Negada
39;F; $ 1.680.000 ; $ 113.000 ;E;3;2.568;Desistida
39;F; $ 2.688.000 ; $ 226.000 ;B;3;885;Negada
39;M; $ 2.240.000 ; $ 943.550 ;E;7;2.121;Aprobada
39;F; $ 2.128.000 ; $ 678.000 ;E;4;2.238;Desistida
39;F; $ 1.068.525 ; $ 508.500 ;B;1;3;Aprobada
39;F; $ 1.344.000 ; $ 395.500 ;B;0;12;Desistida
39;F; $ 3.360.000 ; $ 1.130.000 ;E;6;1.854;Negada
39;M; $ 1.120.000 ; $ 395.500 ;E;3;1.179;Desistida
39;M; $ 888.142 ; $ 429.400 ;B;2;2.256;Desistida
39;F; $ 1.068.525 ; $ 508.500 ;B;1;3;Anulada
39;F; $ 1.567.485 ; $ 395.500 ;E;8;2.436;Desistida
39;F; $ 2.016.000 ; $ 1.243.000 ;B;2;2.034;Anulada
39;F; $ 2.016.000 ; $ 1.243.000 ;B;2;2.034;Aprobada
39;M; $ 1.344.000 ; $ 836.200 ;B;2;2.391;Aprobada
39;F; $ 3.136.000 ; $ 904.000 ;A;4;1.914;Negada
39;M; $ 898.943 ; $ 485.900 ;E;9;2.169;Desistida
39;F; $ 3.136.000 ; $ 339.000 ;B;2;1.203;Negada
38;F; $ 1.680.000 ; $ 904.000 ;B;0;1.653;Negada
38;F; $ 1.344.000 ; $ 881.400 ;B;2;1.482;Aprobada
38;M; $ 1.120.000 ; $ 339.000 ;B;1;1.236;Negada
38;F; $ 2.833.600 ; $ 452.000 ;E;1;1.338;Negada
38;F; $ 1.792.000 ; $ 395.500 ;B;2;816;Negada
38;F; $ 8.366.400 ; $ 928.860 ;B;2;2.172;Desistida
38;M; $ 1.036.897 ; $ 452.000 ;B;1;3;Negada
38;F; $ 1.512.000 ; $ 904.000 ;B;1;3;Desistida
38;F; $ 896.000 ; $ 282.500 ;C;1;3;Negada
38;F; $ 1.680.000 ; $ 807.950 ;E;2;2.202;Anulada
38;F; $ 1.680.000 ; $ 807.950 ;E;2;2.202;Aprobada
38;F; $ 22.050.560 ; $ 22.093.426 ;B;0;0;Desistida
38;M; $ 1.456.000 ; $ 452.000 ;E;6;1.917;Negada
38;F; $ 1.512.000 ; $ 1.214.750 ;B;0;1.935;Anulada
38;F; $ 1.512.000 ; $ 1.214.750 ;B;0;1.935;Aprobada
38;F; $ 2.240.000 ; $ 678.000 ;B;2;2.220;Negada
38;F; $ 1.344.000 ; $ 339.000 ;B;0;0;Desistida
38;F; $ 896.000 ; $ 452.000 ;B;4;1.338;Negada
38;F; $ 996.800 ; $ 282.500 ;B;0;0;Negada
38;F; $ 1.443.168 ; $ 904.000 ;B;0;0;Aprobada
38;F; $ 873.600 ; $ 1.226.050 ;B;0;0;Desistida
38;F; $ 1.187.377 ; $ 565.000 ;B;5;1.203;Negada
38;F; $ 1.792.000 ; $ 791.000 ;B;1;3;Aprobada
38;F; $ 60.480.000 ; $ 56.839.000 ;E;2;2.121;Aprobada
38;F; $ 2.240.000 ; $ 452.000 ;B;2;2.094;Negada
38;F; $ 1.344.000 ; $ 395.500 ;B;0;1.719;Negada
38;F; $ 1.014.337 ; $ 632.800 ;B;1;1.662;Anulada
38;F; $ 1.568.000 ; $ 1.017.000 ;E;3;1.938;Desistida
38;F; $ 1.624.000 ; $ 1.017.000 ;E;3;2.148;Anulada
38;F; $ 1.624.000 ; $ 1.017.000 ;E;3;2.148;Desistida
38;M; $ 224.000 ; $ 113.000 ;B;6;1.704;Desistida
38;F; $ 2.464.000 ; $ 1.356.000 ;B;1;3;Negada
38;F; $ 1.965.600 ; $ 791.000 ;E;5;975;Desistida
38;F; $ 1.312.730 ; $ 565.000 ;E;3;1.686;Negada
38;F; $ 2.201.035 ; $ 406.800 ;E;8;1.998;Aprobada
38;F; $ 3.920.000 ; $ 226.000 ;B;2;2.109;Negada
38;M; $ 2.240.000 ; $ 791.000 ;E;5;2.133;Negada
38;M; $ 2.240.000 ; $ 1.130.000 ;B;0;12;Negada
38;M; $ 896.000 ; $ 395.500 ;B;2;1.089;Desistida
38;F; $ 1.232.000 ; $ 169.500 ;B;1;3;Negada
38;F; $ 1.535.520 ; $ 565.000 ;B;1;3;Negada
38;F; $ 1.120.000 ; $ 519.800 ;B;1;1.668;Desistida
38;F; $ 3.136.000 ; $ 1.875.800 ;B;0;0;Aprobada
38;F; $ 2.148.160 ; $ 452.000 ;E;4;2.043;Negada
38;F; $ 1.456.000 ; $ 678.000 ;B;2;2.130;Aprobada
38;F; $ 1.439.465 ; $ 791.000 ;B;1;1.500;Desistida
38;M; $ 2.240.000 ; $ 226.000 ;B;1;3;Desistida
38;F; $ 1.456.000 ; $ 452.000 ;B;1;3;Negada
38;F; $ 1.164.800 ; $ 621.500 ;B;1;2.301;Desistida
38;F; $ 1.232.000 ; $ 395.500 ;B;2;1.383;Negada
38;M; $ 1.008.000 ; $ 339.000 ;C;8;1.749;Negada
38;F; $ 3.144.400 ; $ 757.100 ;K;7;744;Anulada
38;M; $ 851.200 ; $ 339.000 ;B;3;2.340;Negada
38;F; $ 1.646.400 ; $ 1.469.000 ;E;5;2.196;Negada
38;F; $ 1.120.000 ; $ 1.356.000 ;B;4;879;Desistida
38;M; $ 1.680.000 ; $ 678.000 ;C;5;939;Negada
38;F; $ 1.232.000 ; $ 339.000 ;B;2;1.206;Desistida
38;M; $ 2.016.000 ; $ 565.000 ;B;0;0;Anulada
38;M; $ 896.000 ; $ 395.500 ;B;2;1.470;Negada
38;F; $ 1.568.000 ; $ 791.000 ;B;0;0;Anulada
38;F; $ 1.568.000 ; $ 791.000 ;B;0;0;Aprobada
38;F; $ 1.330.391 ; $ 339.000 ;A;3;978;Negada
38;M; $ 974.400 ; $ 339.000 ;B;2;1.716;Negada
38;F; $ 1.400.000 ; $ 452.000 ;B;0;2.214;Negada
38;F; $ 1.189.440 ; $ 339.000 ;B;0;1.827;Negada
38;M; $ 1.232.000 ; $ 452.000 ;E;4;1.197;Negada
38;F; $ 1.120.000 ; $ 339.000 ;B;3;3;Negada
38;F; $ 1.146.238 ; $ 452.000 ;B;2;1.116;Desistida
38;F; $ 1.344.000 ; $ 734.500 ;B;0;12;Desistida
38;M; $ 4.233.600 ; $ 824.900 ;B;1;2.088;Desistida
38;F; $ 1.232.000 ; $ 395.500 ;B;2;21;Negada
38;F; $ 1.394.400 ; $ 1.254.300 ;B;0;0;Desistida
38;F; $ 1.344.000 ; $ 791.000 ;B;1;1.956;Anulada
38;F; $ 1.344.000 ; $ 791.000 ;B;1;1.956;Aprobada
38;F; $ 1.344.000 ; $ 565.000 ;E;4;1.836;Desistida
38;F; $ 1.523.200 ; $ 1.005.700 ;B;1;1.977;Negada
38;F; $ 1.473.359 ; $ 339.000 ;B;2;759;Desistida
38;M; $ 537.600 ; $ 339.000 ;B;0;0;Desistida
38;F; $ 2.956.757 ; $ 926.600 ;E;10;1.488;Anulada
38;F; $ 1.568.000 ; $ 395.500 ;B;1;1.062;Negada
38;M; $ 2.016.000 ; $ 635.060 ;B;1;2.022;Anulada
38;F; $ 2.956.757 ; $ 926.600 ;E;10;1.488;Aprobada
38;F; $ 1.680.000 ; $ 395.500 ;E;3;2.010;Desistida
38;F; $ 1.014.661 ; $ 565.000 ;B;3;2.367;Anulada
38;F; $ 1.014.661 ; $ 565.000 ;B;3;2.370;Desistida
38;M; $ 896.000 ; $ 452.000 ;B;2;1.089;Desistida
38;F; $ 1.532.160 ; $ 762.750 ;B;2;1.848;Desistida
38;F; $ 1.120.000 ; $ 226.000 ;B;0;2.040;Negada
38;M; $ 1.332.800 ; $ 271.200 ;E;7;1.956;Anulada
38;M; $ 1.680.000 ; $ 1.683.700 ;B;1;1.962;Desistida
38;M; $ 1.064.000 ; $ 271.200 ;E;7;1.956;Anulada
38;F; $ 1.344.000 ; $ 226.000 ;E;1;2.334;Negada
38;F; $ 2.016.000 ; $ 452.000 ;B;1;2.001;Negada
38;F; $ 4.480.000 ; $ 678.000 ;B;1;2.121;Aprobada
38;M; $ 1.680.000 ; $ 452.000 ;B;0;2.181;Negada
38;M; $ 1.120.000 ; $ 678.000 ;B;1;3;Desistida
38;F; $ 1.232.000 ; $ 678.000 ;E;1;2.445;Desistida
38;M; $ 1.647.719 ; $ 565.000 ;E;1;2.220;Anulada
38;M; $ 1.647.719 ; $ 565.000 ;E;1;2.220;Desistida
38;M; $ 1.008.000 ; $ 226.000 ;B;1;3;Negada
38;F; $ 1.680.000 ; $ 678.000 ;E;2;2.145;Negada
38;F; $ 2.240.000 ; $ 576.300 ;B;2;1.746;Desistida
38;F; $ 1.680.000 ; $ 452.000 ;B;2;2.076;Negada
38;F; $ 923.017 ; $ 452.000 ;B;4;1.350;Aprobada
38;M; $ 448.000 ; $ 180.800 ;B;1;2.085;Desistida
38;F; $ 1.120.000 ; $ 678.000 ;B;2;1.944;Anulada
38;F; $ 1.120.000 ; $ 678.000 ;B;2;1.944;Aprobada
38;M; $ 1.332.800 ; $ 271.200 ;E;7;1.956;Aprobada
38;F; $ 1.585.013 ; $ 1.231.700 ;B;1;3;Desistida
38;F; $ 1.344.000 ; $ 113.000 ;B;0;0;Negada
38;F; $ 1.104.319 ; $ 395.500 ;E;4;2.283;Desistida
38;F; $ 2.016.000 ; $ 678.000 ;E;5;2.223;Desistida
38;M; $ 2.016.000 ; $ 635.060 ;B;1;2.022;Desistida
38;M; $ 909.259 ; $ 384.200 ;B;1;3;Aprobada
38;F; $ 1.088.536 ; $ 644.100 ;B;0;1.971;Desistida
38;F; $ 1.848.000 ; $ 1.356.000 ;B;1;3;Negada
38;M; $ 693.280 ; $ 226.000 ;E;3;2.112;Desistida
38;F; $ 1.344.000 ; $ 791.000 ;B;1;1.209;Negada
38;F; $ 2.240.000 ; $ 678.000 ;B;1;909;Desistida
38;F; $ 2.800.000 ; $ 1.084.800 ;B;4;762;Negada
38;F; $ 1.051.269 ; $ 565.000 ;B;0;0;Aprobada
38;F; $ 1.344.000 ; $ 1.356.000 ;B;0;3;Negada
38;F; $ 2.240.000 ; $ 508.500 ;B;6;918;Negada
38;F; $ 1.792.000 ; $ 565.000 ;E;3;1.494;Negada
38;M; $ 1.587.475 ; $ 824.900 ;E;6;1.743;Desistida
38;F; $ 1.344.000 ; $ 621.500 ;B;1;1.008;Desistida
38;F; $ 1.904.000 ; $ 621.500 ;B;3;2.064;Negada
38;M; $ 560.000 ; $ 395.500 ;E;3;2.220;Desistida
38;M; $ 1.433.600 ; $ 553.700 ;B;1;2.400;Anulada
38;M; $ 1.433.600 ; $ 553.700 ;B;1;2.400;Anulada
38;M; $ 1.433.600 ; $ 553.700 ;B;1;2.400;Aprobada
38;F; $ 1.146.880 ; $ 791.000 ;B;3;1.119;Desistida
38;F; $ 2.240.000 ; $ 904.000 ;B;1;2.142;Desistida
38;F; $ 1.014.661 ; $ 565.000 ;B;3;2.367;Anulada
38;F; $ 2.240.000 ; $ 1.333.400 ;B;0;12;Desistida
38;F; $ 672.000 ; $ 703.990 ;B;4;2.100;Desistida
38;F; $ 1.568.000 ; $ 565.000 ;E;8;1.998;Desistida
38;F; $ 3.360.000 ; $ 1.808.000 ;B;3;936;Negada
38;F; $ 2.128.000 ; $ 565.000 ;C;6;954;Negada
38;F; $ 820.400 ; $ 1.356.000 ;E;3;2.163;Desistida
38;M; $ 1.008.000 ; $ 565.000 ;B;5;1.416;Desistida
38;M; $ 4.032.000 ; $ 3.209.200 ;B;1;3;Aprobada
38;M; $ 1.488.278 ; $ 678.000 ;E;1;1.914;Aprobada
38;F; $ 2.782.080 ; $ 1.921.000 ;B;2;2.094;Negada
38;M; $ 9.408.000 ; $ 7.193.477 ;E;8;2.106;Anulada
38;M; $ 9.408.000 ; $ 7.193.477 ;E;8;2.106;Aprobada
38;M; $ 896.000 ; $ 395.500 ;B;1;948;Negada
38;M; $ 3.105.760 ; $ 1.740.200 ;B;0;2.067;Aprobada
38;M; $ 2.352.000 ; $ 678.000 ;B;2;909;Desistida
38;F; $ 2.016.000 ; $ 1.073.500 ;B;1;21;Aprobada
38;F; $ 5.600.000 ; $ 3.390.000 ;B;2;1.050;Desistida
38;F; $ 1.219.287 ; $ 700.600 ;E;2;2.331;Anulada
38;M; $ 952.000 ; $ 339.000 ;B;0;2.280;Aprobada
38;F; $ 716.183 ; $ 565.000 ;B;3;2.040;Desistida
38;M; $ 1.344.000 ; $ 644.100 ;B;1;3;Negada
38;F; $ 1.219.287 ; $ 700.600 ;E;2;2.331;Aprobada
38;F; $ 1.709.120 ; $ 960.500 ;B;0;0;Aprobada
38;M; $ 2.576.000 ; $ 678.000 ;B;4;2.259;Aprobada
38;F; $ 2.240.000 ; $ 565.000 ;B;1;3;Negada
38;M; $ 5.600.000 ; $ 2.271.300 ;B;0;0;Aprobada
38;M; $ 3.360.000 ; $ 1.695.000 ;B;2;3;Negada
38;F; $ 896.000 ; $ 169.500 ;B;2;1.917;Negada
38;F; $ 896.000 ; $ 169.500 ;B;2;1.917;Negada
38;F; $ 1.232.000 ; $ 937.900 ;B;0;2.067;Negada
38;F; $ 2.355.024 ; $ 565.000 ;E;8;1.710;Aprobada
38;M; $ 2.093.280 ; $ 339.000 ;C;6;1.164;Negada
38;F; $ 1.081.385 ; $ 248.600 ;A;1;1.581;Negada
38;F; $ 906.499 ; $ 339.000 ;B;1;909;Negada
38;F; $ 826.243 ; $ 113.000 ;B;2;672;Negada
38;F; $ 1.456.000 ; $ 678.000 ;E;2;2.349;Desistida
38;F; $ 1.232.000 ; $ 734.500 ;B;0;12;Negada
38;F; $ 1.189.157 ; $ 881.400 ;B;0;12;Anulada
38;F; $ 1.344.000 ; $ 508.500 ;B;1;3;Desistida
38;F; $ 1.238.247 ; $ 879.140 ;B;1;2.259;Aprobada
38;M; $ 1.344.000 ; $ 565.000 ;C;6;666;Negada
38;F; $ 1.189.157 ; $ 881.400 ;B;0;12;Aprobada
38;F; $ 1.344.000 ; $ 542.400 ;B;0;1.950;Negada
38;M; $ 1.792.000 ; $ 395.500 ;B;2;2.388;Desistida
38;F; $ 2.464.000 ; $ 452.000 ;B;5;1.923;Negada
38;M; $ 1.120.000 ; $ 768.400 ;B;0;0;Aprobada
38;F; $ 2.128.000 ; $ 1.017.000 ;B;1;3;Negada
38;M; $ 3.136.000 ; $ 452.000 ;E;4;1.788;Negada
38;M; $ 1.232.000 ; $ 791.000 ;C;7;450;Aprobada
38;M; $ 3.102.400 ; $ 1.808.000 ;E;4;2.121;Desistida
38;M; $ 1.456.000 ; $ 565.000 ;B;1;3;Desistida
38;F; $ 1.120.000 ; $ 621.500 ;B;1;2.187;Negada
38;M; $ 1.344.000 ; $ 565.000 ;B;1;3;Negada
38;F; $ 1.236.480 ; $ 339.000 ;B;0;12;Negada
38;F; $ 2.162.178 ; $ 565.000 ;E;4;1.251;Aprobada
38;F; $ 1.904.000 ; $ 1.130.000 ;B;0;2.073;Negada
38;F; $ 1.680.000 ; $ 452.000 ;B;2;2.247;Desistida
38;M; $ 1.792.000 ; $ 678.000 ;E;2;1.350;Negada
38;M; $ 1.792.000 ; $ 452.000 ;B;11;1.200;Desistida
38;F; $ 1.749.261 ; $ 904.000 ;B;1;2.328;Aprobada
38;M; $ 1.344.000 ; $ 678.000 ;B;4;1.998;Negada
38;F; $ 1.568.000 ; $ 904.000 ;C;6;1.197;Negada
38;M; $ 2.240.000 ; $ 565.000 ;E;8;1.989;Desistida
38;F; $ 1.680.000 ; $ 565.000 ;C;3;3;Negada
38;F; $ 1.120.000 ; $ 621.500 ;B;1;3;Negada
38;F; $ 1.792.000 ; $ 904.000 ;A;1;1.674;Desistida
38;F; $ 918.400 ; $ 452.000 ;B;0;2.343;Negada
38;F; $ 1.176.000 ; $ 339.000 ;B;2;2.250;Aprobada
38;F; $ 2.240.000 ; $ 452.000 ;B;0;0;Negada
38;M; $ 1.646.400 ; $ 791.000 ;B;1;3;Desistida
38;F; $ 2.688.000 ; $ - ;B;3;723;Negada
38;M; $ 1.792.000 ; $ 576.300 ;B;4;1.983;Aprobada
38;M; $ 1.120.000 ; $ 339.000 ;E;6;1.968;Desistida
38;M; $ 1.297.808 ; $ 607.940 ;B;0;1.377;Anulada
38;F; $ 5.525.520 ; $ 113.000 ;A;3;1.131;Negada
38;M; $ 1.020.320 ; $ 372.900 ;B;3;714;Negada
38;F; $ 1.344.000 ; $ 452.000 ;B;0;1.854;Negada
38;M; $ 1.297.808 ; $ 607.940 ;B;0;1.377;Aprobada
38;M; $ 1.008.000 ; $ 169.500 ;B;1;3;Negada
38;M; $ 952.000 ; $ 169.500 ;B;1;1.086;Desistida
38;F; $ 1.341.200 ; $ 621.500 ;E;1;2.379;Aprobada
38;M; $ 33.600.000 ; $ 20.340.000 ;E;13;2.046;Desistida
38;F; $ 2.284.800 ; $ 1.130.000 ;C;4;1.128;Negada
38;F; $ 1.456.000 ; $ 452.000 ;B;1;3;Negada
38;F; $ 1.680.000 ; $ 621.500 ;B;0;12;Negada
38;F; $ 2.142.560 ; $ 519.800 ;E;3;933;Anulada
38;M; $ 2.800.000 ; $ 678.000 ;B;5;954;Negada
38;M; $ 1.344.000 ; $ 293.800 ;B;0;0;Negada
38;M; $ 1.120.000 ; $ 339.000 ;B;1;3;Negada
38;F; $ 2.142.560 ; $ 519.800 ;E;3;933;Aprobada
38;F; $ 1.568.000 ; $ 791.000 ;B;1;2.232;Negada
38;F; $ 1.064.000 ; $ 452.000 ;B;0;2.352;Negada
38;M; $ 1.120.000 ; $ 904.000 ;E;4;1.215;Aprobada
38;F; $ 2.688.000 ; $ 565.000 ;E;3;2.244;Desistida
38;F; $ 1.568.000 ; $ 915.300 ;B;3;2.031;Desistida
38;M; $ 2.240.000 ; $ 1.017.000 ;C;3;1.194;Negada
38;M; $ 1.422.893 ; $ 485.900 ;B;4;2.223;Aprobada
38;F; $ 1.051.645 ; $ 678.000 ;B;2;969;Negada
38;F; $ 1.288.000 ; $ 452.000 ;B;1;3;Negada
38;F; $ 3.360.000 ; $ 2.395.600 ;B;2;1.854;Aprobada
38;M; $ 840.000 ; $ 339.000 ;B;1;2.253;Desistida
38;F; $ 1.344.000 ; $ 452.000 ;E;7;1.533;Desistida
38;M; $ 3.584.000 ; $ 678.000 ;B;3;1.680;Negada
38;F; $ 1.232.000 ; $ 1.130.000 ;B;3;1.941;Desistida
38;M; $ 1.120.000 ; $ 339.000 ;E;1;2.499;Desistida
38;M; $ 11.200.000 ; $ 5.650.000 ;E;4;2.157;Negada
38;M; $ 1.120.000 ; $ 565.000 ;B;1;2.064;Negada
38;F; $ 1.344.000 ; $ 678.000 ;B;0;2.175;Desistida
38;M; $ 1.008.000 ; $ 226.000 ;B;3;3;Negada
38;F; $ 39.200.000 ; $ 11.300.000 ;B;2;1.200;Negada
38;F; $ 1.792.000 ; $ 339.000 ;B;2;1.083;Negada
38;M; $ 896.000 ; $ 565.000 ;B;0;1.947;Desistida
38;M; $ 2.016.000 ; $ 565.000 ;B;2;1.986;Negada
38;F; $ 826.243 ; $ 531.100 ;B;0;0;Aprobada
38;F; $ 1.344.000 ; $ 734.500 ;B;2;861;Negada
38;M; $ 825.904 ; $ 452.000 ;E;4;2.214;Negada
38;F; $ 5.940.480 ; $ 1.356.000 ;B;3;2.022;Negada
38;F; $ 1.344.000 ; $ 452.000 ;C;6;870;Negada
38;M; $ 3.360.000 ; $ 283 ;E;6;1.974;Negada
38;F; $ 2.240.000 ; $ 678.000 ;B;4;2.118;Negada
38;F; $ 3.360.000 ; $ 169.500 ;B;2;2.196;Negada
